time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0485909660365,-0.0564417371939,12.3028935705,6.25482980072,6.2794847163,0.0,-0.0753160748273,-0.172687487526,3.37642476571,-0.0371652886475,-0.0420564384354,0.0,418.92685833755405,417.8605549803809,419.3560837534305,418.4034839595881
1.3200000000000007,-0.0530220273836,-0.0674103640541,12.5089596258,6.2534046711,6.27674000728,0.0,-0.0721141805832,-0.193105539068,3.4920896667,-0.00535917326342,-0.0543869893907,0.0,454.6306266424238,453.6403279587071,449.88193116811857,452.4497942170252
1.3800000000000008,-0.0571924567617,-0.0796608873025,12.7230640555,6.2529116764,6.27350337976,0.0,-0.0665471956255,-0.215275498954,3.64424704565,-0.014651000795,-0.0530721414764,0.0,464.76581505967124,464.86707187634676,464.54260259011573,463.813509190717
1.4400000000000008,-0.0609874993419,-0.0931650539776,12.943345056,6.25169724767,6.27024426105,0.0,-0.0596496010364,-0.234954993446,3.6982719823,-0.0348019471056,-0.0569349880069,0.0,435.83619393810494,435.5111680411851,435.22491661766855,433.534929556998
1.5000000000000009,-0.0643172228357,-0.107849490823,13.1659770286,6.24950065951,6.26692868248,0.0,-0.0510368625227,-0.254718323727,3.72270180129,-0.0404946744767,-0.0521046814073,0.0,426.3007830835365,426.71115023329423,425.3786050264285,424.89011530000386
1.560000000000001,-0.0669930289198,-0.123917582263,13.394657694,6.24732465654,6.26394891227,0.0,-0.0378210460485,-0.281124644499,3.89938316877,-0.0289275522053,-0.0451803050888,0.0,473.21747159144155,473.7488226854339,472.7688040093931,473.65871627255615
1.620000000000001,-0.0688945675009,-0.141460274706,13.6296002563,6.24586640018,6.26106654096,0.0,-0.0253090137331,-0.303774026693,3.93191029996,-0.0163723949006,-0.0544759236293,0.0,429.8672032257535,429.0771886860655,429.9789401753349,431.0412252792366
1.680000000000001,-0.0699937286064,-0.160380485817,13.866319321,6.24455290855,6.2578187014,0.0,-0.0110346823938,-0.326998611984,3.95861874236,-0.0362065747047,-0.0534491835391,0.0,428.6694288955911,428.7546122835262,428.86871599129444,427.1805071765248
1.740000000000001,-0.0700773935112,-0.180871845484,14.1084573812,6.24216232172,6.2542225281,0.0,0.00860024969516,-0.356275302406,4.11208532149,-0.0483411380693,-0.0778746117792,0.0,468.43963425972464,466.53371617219966,469.2955751142487,468.351929515068
1.8000000000000012,-0.0690479636449,-0.202966267366,14.3547569608,6.23944934191,6.25018541439,0.0,0.0260815325644,-0.380446163297,4.09792462004,-0.0396046101572,-0.0517869997724,0.0,414.85114156790627,417.1317186021581,416.28250352327206,417.0450131797401
1.8600000000000012,-0.0668736880814,-0.226596498309,14.6011114916,6.23702175155,6.24689666355,0.0,0.0466783474633,-0.407441275932,4.11380922562,-0.0422271392377,-0.0616758075465,0.0,426.3879122429955,425.5399912604669,426.66108182795756,426.43617513507746
1.9200000000000013,-0.0633461474195,-0.251961460629,14.849920095,6.234230619,6.24311491563,0.0,0.0712602061665,-0.43830299408,4.17953772933,-0.0568910813011,-0.0658818907851,0.0,442.26396055076253,441.9144525000566,443.5343501195295,442.3269229681497
1.9800000000000013,-0.0582494103575,-0.279258937786,15.103130269,6.23107549947,6.23887998649,0.0,0.0990227951147,-0.471922627588,4.26045834048,-0.0451295587643,-0.082194215932,0.0,448.7621448712376,447.4320830127297,447.1797119843003,448.1350285389987
